customerId,RG_case,Missing_Daily_Transactions,CountryName,LanguageName,Gender,YearofBirth,age_at_registration,sum_stakes_fixedodds,sum_bets_fixedodds,bettingdays_fixedodds,duration_fixedodds,frequency_fixedodds,bets_per_day_fixedodds,euros_per_bet_fixedodds,net_loss_fixedodds,percent_lost_fixedodds,sum_stakes_liveaction,sum_bets_liveaction,bettingdays_liveaction,duration_liveaction,frequency_liveaction,bets_per_day_liveaction,euros_per_bet_liveaction,net_loss_liveaction,percent_lost_liveaction,sum_stakes_casino,sum_bets_casino,bettingdays_casino,duration_casino,frequency_casino,bets_per_day_casino,euros_per_bet_casino,net_loss_casino,percent_lost_casino,net_loss_fixedodds_nonzero,percent_lost_fixedodds_nonzero,net_loss_liveaction_nonzero,percent_lost_liveaction_nonzero,net_loss_casino_nonzero,percent_lost_casino_nonzero,sum_stakes_fixedodds_sqrt,sum_bets_fixedodds_sqrt,bettingdays_fixedodds_sqrt,duration_fixedodds_sqrt,frequency_fixedodds_sqrt,bets_per_day_fixedodds_sqrt,euros_per_bet_fixedodds_sqrt,net_loss_fixedodds_nonzero_sqrt,percent_lost_fixedodds_nonzero_sqrt,sum_stakes_liveaction_sqrt,sum_bets_liveaction_sqrt,bettingdays_liveaction_sqrt,duration_liveaction_sqrt,frequency_liveaction_sqrt,bets_per_day_liveaction_sqrt,euros_per_bet_liveaction_sqrt,net_loss_liveaction_nonzero_sqrt,percent_lost_liveaction_nonzero_sqrt,sum_stakes_casino_sqrt,sum_bets_casino_sqrt,bettingdays_casino_sqrt,duration_casino_sqrt,frequency_casino_sqrt,bets_per_day_casino_sqrt,euros_per_bet_casino_sqrt,net_loss_casino_nonzero_sqrt,percent_lost_casino_nonzero_sqrt,sum_stakes_fixedodds_sqrt_zeros,sum_bets_fixedodds_sqrt_zeros,bettingdays_fixedodds_sqrt_zeros,duration_fixedodds_sqrt_zeros,frequency_fixedodds_sqrt_zeros,bets_per_day_fixedodds_sqrt_zeros,euros_per_bet_fixedodds_sqrt_zeros,net_loss_fixedodds_sqrt_zeros,percent_lost_fixedodds_sqrt_zeros,sum_stakes_liveaction_sqrt_zeros,sum_bets_liveaction_sqrt_zeros,bettingdays_liveaction_sqrt_zeros,duration_liveaction_sqrt_zeros,frequency_liveaction_sqrt_zeros,bets_per_day_liveaction_sqrt_zeros,euros_per_bet_liveaction_sqrt_zeros,net_loss_liveaction_sqrt_zeros,percent_lost_liveaction_sqrt_zeros,sum_stakes_casino_sqrt_zeros,sum_bets_casino_sqrt_zeros,bettingdays_casino_sqrt_zeros,duration_casino_sqrt_zeros,frequency_casino_sqrt_zeros,bets_per_day_casino_sqrt_zeros,euros_per_bet_casino_sqrt_zeros,net_loss_casino_sqrt_zeros,churn,DaysLastOrder
578678,1,0,Spain,Spanish,M,1977,24,4379,1553,16,1381,0,97,3,3241,1,1179,222,18,1381,0,12,5,254,0,128011,10253,30,823,0,342,12,2,0,36459,14,22317,8,37879,7,66,39,4,37,0,10,2,191,4,34,15,4,37,0,4,2,149,3,358,101,5,29,0,18,4,195,3,66,39,4,37,0,10,2,191,4,34,15,4,37,0,4,2,149,3,358,101,5,29,0,18,4,195,FALSE,1
1356035,1,0,France_COM,French,M,1974,30,7727,598,118,1625,0,5,13,2038,0,1227,103,41,449,0,3,12,455,0,5,3,1,1,1,3,2,5,1,35,13,22518,8,35857,8,88,24,11,40,0,2,4,188,4,35,10,6,21,0,2,3,150,3,2,2,1,1,1,2,1,189,3,88,24,11,40,0,2,4,188,4,35,10,6,21,0,2,3,150,3,2,2,1,1,1,2,1,189,FALSE,1
921652,1,0,Germany,German,M,1973,30,808,57,40,768,0,1,14,270,0,13411,1085,215,1417,0,5,12,1022,0,2501,796,24,1333,0,33,3,266,0,33,13,23,8,36118,7,28,8,6,28,0,1,4,183,4,116,33,15,38,0,2,4,152,3,50,28,5,37,0,6,2,190,3,28,8,6,28,0,1,4,183,4,116,33,15,38,0,2,4,152,3,50,28,5,37,0,6,2,190,FALSE,1
1916328,0,0,Austria,German,M,1969,35,154,25,15,1470,0,2,6,138,1,28,5,4,1454,0,1,6,28,1,1213,459,20,1489,0,23,3,227,0,33356,14,22091,9,36079,7,12,5,4,38,0,1,2,183,4,5,2,2,38,0,1,2,149,3,35,21,4,39,0,5,2,190,3,12,5,4,38,0,1,2,183,4,5,2,2,38,0,1,2,149,3,35,21,4,39,0,5,2,190,FALSE,1
614867,1,0,Germany,German,M,1983,19,221941,756,269,2372,0,3,294,6668,0,250373,705,207,2368,0,3,355,10372,0,39886,13,32435,8,471,27,16,49,0,2,17,200,4,500,27,14,49,0,2,19,180,3,471,27,16,49,0,2,17,200,4,500,27,14,49,0,2,19,180,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,0
3691769,0,0,Germany,German,M,1980,26,796,139,45,420,0,3,6,465,1,33683,14,28,12,7,20,0,2,2,184,4,28,12,7,20,0,2,2,184,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0
1966235,1,0,Portugal,English,M,1978,27,341,243,64,1812,0,4,1,179,1,1431,549,107,1318,0,5,3,181,0,5595,31782,70,1231,0,454,0,358,0,33,14,22,8,36210,7,18,16,8,43,0,2,1,183,4,38,23,10,36,0,2,2,149,3,75,178,8,35,0,21,0,190,3,18,16,8,43,0,2,1,183,4,38,23,10,36,0,2,2,149,3,75,178,8,35,0,21,0,190,FALSE,0
109445,1,0,Austria,German,M,1975,25,4060,1032,464,2046,0,2,4,-369,0,349054,22508,724,2064,0,31,16,6371,0,7583767,36776,677,1786,0,54,206,175054,0,33,13,28,8,210906,7,64,32,22,45,0,1,2,181,4,591,150,27,45,1,6,4,169,3,3,192,26,42,1,7,14,459,3,64,32,22,45,0,1,2,181,4,591,150,27,45,1,6,4,169,3,3,192,26,42,1,7,14,459,FALSE,0
3699656,0,0,Switzerland,Italian,M,1972,33,283,48,20,1329,0,2,6,158,1,33376,14,17,7,4,36,0,2,2,183,4,17,7,4,36,0,2,2,183,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0
1825523,1,0,Austria,German,M,1971,34,3839,245,113,1402,0,2,16,-127,0,25694,2174,367,1414,0,6,12,3397,0,149020,14796,28,482,0,528,10,2716,0,33091,13,25460,8,38568,7,62,16,11,37,0,1,4,182,4,160,47,19,38,1,2,3,160,3,386,122,5,22,0,23,3,196,3,62,16,11,37,0,1,4,182,4,160,47,19,38,1,2,3,160,3,386,122,5,22,0,23,3,196,FALSE,0
4272634,0,0,Portugal,English,F,1971,35,121,2,2,2,1,1,61,-32,0,33186,13,11,1,1,1,1,1,8,182,4,11,1,1,1,1,1,8,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0
1428339,0,0,Germany,German,M,1970,34,262,108,90,1898,0,1,2,114,0,2,3,1,1,1,3,1,2,1,33332,13,22065,9,16,10,9,44,0,1,2,183,4,1,2,1,1,1,2,1,149,3,16,10,9,44,0,1,2,183,4,1,2,1,1,1,2,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,0
1217347,1,0,Austria,German,M,1960,44,1442,441,237,2190,0,2,3,102,0,10982,4772,956,2190,0,5,2,441,0,3472,3010,86,919,0,35,1,141,0,33320,13,23,8,35993,7,38,21,15,47,0,1,2,183,4,105,69,31,47,1,2,2,150,3,59,55,9,30,0,6,1,190,3,38,21,15,47,0,1,2,183,4,105,69,31,47,1,2,2,150,3,59,55,9,30,0,6,1,190,FALSE,0
3089826,0,0,Spain,Spanish,M,1987,19,25,10,4,60,0,3,3,13,1,10,8,4,101,0,2,1,-3,0,19,19,1,1,1,19,1,4,0,33231,14,22060,8,35856,7,5,3,2,8,0,2,2,182,4,3,3,2,10,0,1,1,149,3,4,4,1,1,1,4,1,189,3,5,3,2,8,0,2,2,182,4,3,3,2,10,0,1,1,149,3,4,4,1,1,1,4,1,189,FALSE,-1
3228531,1,0,Germany,German,M,1985,20,5015,458,109,1602,0,4,11,-1005,0,368,48,23,1427,0,2,8,-144,0,12395,875,45,1559,0,19,14,564,0,32,13,22,8,36416,7,71,21,10,40,0,2,3,179,4,19,7,5,38,0,1,3,148,3,111,30,7,39,0,4,4,191,3,71,21,10,40,0,2,3,179,4,19,7,5,38,0,1,3,148,3,111,30,7,39,0,4,4,191,FALSE,-1
1086610,1,0,Germany,German,M,1985,19,48109,669,278,2309,0,2,72,-4798,0,42826,1364,190,2304,0,7,31,7150,0,28420,13,29213,8,219,26,17,48,0,2,8,169,4,207,37,14,48,0,3,6,171,3,219,26,17,48,0,2,8,169,4,207,37,14,48,0,3,6,171,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-1
2570969,0,0,Germany,German,M,1982,23,5532,184,149,289,1,1,30,1381,0,579,8,7,240,0,1,72,178,0,34599,13,22241,8,74,14,12,17,1,1,5,186,4,24,3,3,15,0,1,9,149,3,74,14,12,17,1,1,5,186,4,24,3,3,15,0,1,9,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-1
2850549,0,0,Denmark,English,M,1979,27,258,7,6,269,0,1,37,-122,0,294,15,8,254,0,2,20,68,0,33096,13,22131,8,16,3,2,16,0,1,6,182,4,17,4,3,16,0,1,4,149,3,16,3,2,16,0,1,6,182,4,17,4,3,16,0,1,4,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-1
1166481,0,0,Austria,German,F,1979,25,11403,135,65,1175,0,2,84,7037,1,100,1,1,1,1,1,100,100,1,40255,14,22163,9,107,12,8,34,0,1,9,201,4,10,1,1,1,1,1,10,149,3,107,12,8,34,0,1,9,201,4,10,1,1,1,1,1,10,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-1
1145088,1,0,Greece_BTO,Greek,M,1978,26,53,9,5,836,0,2,6,-67,-1,10,4,3,769,0,1,2,9,1,17139,16752,22,1009,0,761,1,215,0,33151,12,22072,9,36067,7,7,3,2,29,0,1,2,182,3,3,2,2,28,0,1,2,149,3,131,129,5,32,0,28,1,190,3,7,3,2,29,0,1,2,182,3,3,2,2,28,0,1,2,149,3,131,129,5,32,0,28,1,190,FALSE,-1
3512289,1,0,Germany,German,M,1977,28,727,54,28,189,0,2,13,0,0,1504,271,69,180,0,4,6,211,0,33218,13,22274,8,27,7,5,14,0,1,4,182,4,39,16,8,13,1,2,2,149,3,27,7,5,14,0,1,4,182,4,39,16,8,13,1,2,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-1
2017860,0,0,Slovakia,Slovak,M,1975,29,110,84,81,1240,0,1,1,57,1,33275,14,11,9,9,35,0,1,1,182,4,11,9,9,35,0,1,1,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,-1
1068512,1,0,Germany,German,M,1974,30,10505,1304,251,1904,0,5,8,1572,0,93378,5464,292,1905,0,19,17,5950,0,34790,13,28013,8,102,36,16,44,0,2,3,187,4,306,74,17,44,0,4,4,167,3,102,36,16,44,0,2,3,187,4,306,74,17,44,0,4,4,167,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-1
1191525,1,0,Poland,Polish,M,1974,30,5582,345,81,1675,0,4,16,1513,0,360,48,13,505,0,4,8,160,0,34731,13,22223,8,75,19,9,41,0,2,4,186,4,19,7,4,22,0,2,3,149,3,75,19,9,41,0,2,4,186,4,19,7,4,22,0,2,3,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-1
2840190,1,0,Slovakia,Slovak,F,1970,35,4142,120,58,1607,0,2,35,888,0,28830,1162,118,1612,0,10,25,2626,0,34106,13,24689,8,64,11,8,40,0,1,6,185,4,170,34,11,40,0,3,5,157,3,64,11,8,40,0,1,6,185,4,170,34,11,40,0,3,5,157,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-1
4220193,1,0,Germany,German,M,1970,36,291,267,66,1099,0,4,1,151,1,591,286,82,839,0,3,2,330,1,433,641,4,712,0,160,1,91,0,33,14,22,9,35943,7,17,16,8,33,0,2,1,183,4,24,17,9,29,0,2,1,150,3,21,25,2,27,0,13,1,190,3,17,16,8,33,0,2,1,183,4,24,17,9,29,0,2,1,150,3,21,25,2,27,0,13,1,190,FALSE,-1
551872,1,0,Germany,German,F,1958,44,2218,2254,112,3042,0,20,1,426,0,7249,1613,196,1879,0,8,4,663,0,6434969,82434,383,1886,0,215,78,151,0,34,13,23,8,187,7,47,47,11,55,0,4,1,183,4,85,40,14,43,0,3,2,151,3,3,287,20,43,0,15,9,432,3,47,47,11,55,0,4,1,183,4,85,40,14,43,0,3,2,151,3,3,287,20,43,0,15,9,432,FALSE,-1
606833,1,0,Germany,German,M,1983,19,1804,329,96,2835,0,3,5,573,0,3261,436,87,2834,0,5,7,411,0,3076,407,24,1280,0,17,8,5,0,34,13,22,8,35857,7,42,18,10,53,0,2,2,184,4,57,21,9,53,0,2,3,150,3,55,20,5,36,0,4,3,189,3,42,18,10,53,0,2,2,184,4,57,21,9,53,0,2,3,150,3,55,20,5,36,0,4,3,189,FALSE,-2
4174765,0,0,Greece_BAW,Greek,M,1974,32,3909,417,60,560,0,7,9,2289,1,10879,235,59,561,0,4,46,3015,0,1635,1049,5,5,1,210,2,401,0,36,14,25,8,36253,7,63,20,8,24,0,3,3,188,4,104,15,8,24,0,2,7,158,3,40,32,2,2,1,14,1,190,3,63,20,8,24,0,3,3,188,4,104,15,8,24,0,2,7,158,3,40,32,2,2,1,14,1,190,FALSE,-2
3700434,1,0,Austria,German,M,1988,18,1663,90,57,743,0,2,18,396,0,561,49,21,695,0,2,11,308,1,20,3,2,448,0,2,7,20,1,33614,13,22371,9,35872,8,41,9,8,27,0,1,4,183,4,24,7,5,26,0,2,3,150,3,4,2,1,21,0,1,3,189,3,41,9,8,27,0,1,4,183,4,24,7,5,26,0,2,3,150,3,4,2,1,21,0,1,3,189,FALSE,-3
4051960,1,0,Germany,German,M,1988,18,2542,163,61,789,0,3,16,775,0,10638,420,67,786,0,6,25,1295,0,33993,13,23358,8,50,13,8,28,0,2,4,184,4,103,20,8,28,0,3,5,153,3,50,13,8,28,0,2,4,184,4,103,20,8,28,0,3,5,153,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-3
4136902,1,0,Germany,German,M,1985,21,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,-3
4218661,1,0,Germany,German,M,1984,22,49,3,2,9,0,2,16,49,1,66,14,6,14,0,2,5,46,1,1713,990,18,385,0,55,2,84,0,33267,14,22,9,35936,7,7,2,1,3,0,1,4,182,4,8,4,2,4,1,2,2,149,3,41,31,4,20,0,7,1,190,3,7,2,1,3,0,1,4,182,4,8,4,2,4,1,2,2,149,3,41,31,4,20,0,7,1,190,FALSE,-3
2929192,1,0,France_COM,French,M,1982,24,30,3,3,163,0,1,10,5,0,105,9,3,38,0,3,12,18,0,33223,13,22081,8,5,2,2,13,0,1,3,182,4,10,3,2,6,0,2,3,149,3,5,2,2,13,0,1,3,182,4,10,3,2,6,0,2,3,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-3
4124215,1,0,Greece_BAW,Greek,M,1982,23,250,316,57,282,0,6,1,184,1,215,133,49,284,0,3,2,90,0,33402,14,22153,8,16,18,8,17,0,2,1,183,4,15,12,7,17,0,2,1,149,3,16,18,8,17,0,2,1,183,4,15,12,7,17,0,2,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-3
4039020,0,0,Germany,German,F,1982,23,207,160,21,64,0,8,1,183,1,236,87,17,61,0,5,3,52,0,33401,14,22115,8,14,13,5,8,1,3,1,183,4,15,9,4,8,1,2,2,149,3,14,13,5,8,1,3,1,183,4,15,9,4,8,1,2,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-3
3474698,1,0,Germany,German,M,1980,25,96,16,15,1504,0,1,6,86,1,543,18,5,851,0,4,30,75,0,33304,14,35927,7,10,4,4,39,0,1,2,182,4,23,4,2,29,0,2,5,190,3,10,4,4,39,0,1,2,182,4,0,0,0,0,0,0,0,0,0,23,4,2,29,0,2,5,190,3,,,,,,,,,,,,,,,,,,,,FALSE,-3
1651912,0,0,Germany,German,M,1978,26,768,640,116,1579,0,6,1,21,0,94,24,14,967,0,2,4,15,0,33239,13,22078,8,28,25,11,40,0,2,1,182,4,10,5,4,31,0,1,2,149,3,28,25,11,40,0,2,1,182,4,10,5,4,31,0,1,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-3
3777776,1,0,Poland,Polish,M,1976,30,9683,6772,256,1170,0,26,1,706,0,672,24,3,3,1,8,28,65,0,43337,4819,27,247,0,178,9,-352,0,34,13,22,8,35500,7,98,82,16,34,0,5,1,184,4,26,5,2,2,1,3,5,149,3,208,69,5,16,0,13,3,188,3,98,82,16,34,0,5,1,184,4,26,5,2,2,1,3,5,149,3,208,69,5,16,0,13,3,188,FALSE,-3
2418874,1,0,Germany,German,M,1974,31,1405,93,34,481,0,3,15,617,0,426568,5990,368,1691,0,16,71,75291,0,33835,13,97354,8,37,10,6,22,0,2,4,184,4,653,77,19,41,0,4,8,312,3,37,10,6,22,0,2,4,184,4,653,77,19,41,0,4,8,312,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-3
1415558,0,0,Germany,German,F,1971,34,805,56,42,693,0,1,14,237,0,45,5,2,10,0,3,9,15,0,33455,13,22078,8,28,7,6,26,0,1,4,183,4,7,2,1,3,0,2,3,149,3,28,7,6,26,0,1,4,183,4,7,2,1,3,0,2,3,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-3
3471973,1,0,Germany,German,M,1967,39,632,385,106,922,0,4,2,532,1,73,28,10,739,0,3,3,30,0,33750,14,22093,8,25,20,10,30,0,2,1,184,4,9,5,3,27,0,2,2,149,3,25,20,10,30,0,2,1,184,4,9,5,3,27,0,2,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-3
3514319,0,0,Switzerland,French,M,1966,39,223,164,34,268,0,5,1,89,0,33307,13,15,13,6,16,0,2,1,183,4,15,13,6,16,0,2,1,183,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,-3
3201228,1,0,Germany,German,M,1962,44,287,68,17,351,0,4,4,63,0,39467,1905,42,184,0,45,21,2784,0,33281,13,24847,8,17,8,4,19,0,2,2,182,4,199,44,6,14,0,7,5,158,3,17,8,4,19,0,2,2,182,4,199,44,6,14,0,7,5,158,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-3
1418087,1,0,Germany,German,M,1961,44,3155,4209,278,2067,0,15,1,748,0,2943,1298,297,2064,0,4,2,531,0,57795,47490,82,392,0,579,1,1,0,33966,13,22594,8,37329,7,56,65,17,45,0,4,1,184,4,54,36,17,45,0,2,2,150,3,240,218,9,20,0,24,1,193,3,56,65,17,45,0,4,1,184,4,54,36,17,45,0,2,2,150,3,240,218,9,20,0,24,1,193,FALSE,-3
2952717,1,0,Austria,German,M,1988,18,208,152,20,1118,0,8,1,111,1,47,5,3,312,0,2,9,40,1,369069,232707,167,1151,0,1,2,12,0,33,14,22103,9,48,7,14,12,4,33,0,3,1,183,4,7,2,2,18,0,1,3,149,3,608,482,13,34,0,37,1,218,3,14,12,4,33,0,3,1,183,4,7,2,2,18,0,1,3,149,3,608,482,13,34,0,37,1,218,FALSE,-4
1371692,1,0,France_COM,French,M,1984,20,5618,1316,175,1163,0,8,4,640,0,14423,836,157,1163,0,5,17,1130,0,499,571,5,1045,0,114,1,38,0,33858,13,23193,8,35890,7,75,36,13,34,0,3,2,184,4,120,29,13,34,0,2,4,152,3,22,24,2,32,0,11,1,189,3,75,36,13,34,0,3,2,184,4,120,29,13,34,0,2,4,152,3,22,24,2,32,0,11,1,189,FALSE,-4
3531155,1,0,Germany,German,M,1984,22,1194,97,87,1243,0,1,12,28,0,441,23,10,1261,0,2,19,268,1,12861,3022,135,1285,0,22,4,585,0,33,13,22,9,36437,7,35,10,9,35,0,1,4,182,4,21,5,3,36,0,2,4,149,3,113,55,12,36,0,5,2,191,3,35,10,9,35,0,1,4,182,4,21,5,3,36,0,2,4,149,3,113,55,12,36,0,5,2,191,FALSE,-4
2188068,1,0,Germany,German,M,1983,22,1726,219,49,1017,0,4,8,404,0,34869,1110,137,1063,0,8,31,6263,0,33622,13,28326,8,42,15,7,32,0,2,3,183,4,187,33,12,33,0,3,6,168,3,42,15,7,32,0,2,3,183,4,187,33,12,33,0,3,6,168,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-4
2801071,0,0,Spain,Spanish,M,1982,23,337,77,23,284,0,3,4,-73,0,112,16,10,163,0,2,7,33,0,800,423,10,141,0,42,2,72,0,33145,13,22096,8,35924,7,18,9,5,17,0,2,2,182,4,11,4,3,13,0,1,3,149,3,28,21,3,12,0,7,1,190,3,18,9,5,17,0,2,2,182,4,11,4,3,13,0,1,3,149,3,28,21,3,12,0,7,1,190,FALSE,-4
2617334,1,0,Germany,German,M,1982,23,1400,874,169,1283,0,5,2,364,0,390,135,48,1254,0,3,3,59,0,33582,13,22122,8,37,30,13,36,0,2,1,183,4,20,12,7,35,0,2,2,149,3,37,30,13,36,0,2,1,183,4,20,12,7,35,0,2,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-4
3474092,1,0,Germany,German,M,1981,25,99316,1477,320,1581,0,5,67,14905,0,290263,4498,374,1580,0,12,65,13681,0,48123,13,35744,8,315,38,18,40,0,2,8,219,4,539,67,19,40,0,3,8,189,3,315,38,18,40,0,2,8,219,4,539,67,19,40,0,3,8,189,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-4
714120,0,0,Germany,German,M,1974,28,3506,1581,217,1916,0,7,2,781,0,454,99,24,1280,0,4,5,74,0,33999,13,22137,8,59,40,15,44,0,3,1,184,4,21,10,5,36,0,2,2,149,3,59,40,15,44,0,3,1,184,4,21,10,5,36,0,2,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-4
1940754,1,0,Germany,German,M,1966,38,81879,6019,334,1304,0,18,14,10204,0,50258,822,77,1245,0,11,61,3919,0,43422,13,25982,8,286,78,18,36,1,4,4,208,4,224,29,9,35,0,3,8,161,3,286,78,18,36,1,4,4,208,4,224,29,9,35,0,3,8,161,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-4
2777944,1,0,Germany,German,M,1987,18,10,1,1,1,1,1,10,10,1,3,1,1,1,1,1,3,3,1,33228,14,22066,9,3,1,1,1,1,1,3,182,4,2,1,1,1,1,1,2,149,3,3,1,1,1,1,1,3,182,4,2,1,1,1,1,1,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-5
1444002,1,0,Germany,German,M,1985,20,4306,225,85,1839,0,3,19,414,0,75496,2457,186,1157,0,13,31,4215,0,33632,13,26278,8,66,15,9,43,0,2,4,183,4,275,50,14,34,0,4,6,162,3,66,15,9,43,0,2,4,183,4,275,50,14,34,0,4,6,162,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-5
1269446,1,0,Austria,German,M,1975,29,32950,726,171,816,0,4,45,13284,0,74318,924,196,803,0,5,80,11932,0,117159,1486,79,758,0,19,79,5944,0,46502,13,34,8,41796,7,182,27,13,29,0,2,7,216,4,273,30,14,28,0,2,9,184,3,342,39,9,28,0,4,9,204,3,182,27,13,29,0,2,7,216,4,273,30,14,28,0,2,9,184,3,342,39,9,28,0,4,9,204,FALSE,-5
2299626,1,0,Poland,Polish,M,1974,31,4794,390,178,1761,0,2,12,438,0,63085,4016,333,1766,0,12,16,6191,0,33656,13,28254,8,69,20,13,42,0,1,4,183,4,251,63,18,42,0,3,4,168,3,69,20,13,42,0,1,4,183,4,251,63,18,42,0,3,4,168,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-5
2378672,0,0,Greece_BAW,Greek,F,1968,37,5766,366,98,1544,0,4,16,601,0,740,64,25,870,0,3,12,139,0,33819,13,22202,8,76,19,10,39,0,2,4,184,4,27,8,5,29,0,2,3,149,3,76,19,10,39,0,2,4,184,4,27,8,5,29,0,2,3,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-5
1960205,1,0,Germany,German,M,1964,41,1998,742,110,1214,0,7,3,232,0,569,66,27,1174,0,2,9,295,1,33450,13,22358,9,45,27,10,35,0,3,2,183,4,24,8,5,34,0,2,3,150,3,45,27,10,35,0,3,2,183,4,24,8,5,34,0,2,3,150,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-5
3705154,0,0,Turkey,Turkish,M,1962,43,150,122,36,107,0,3,1,54,0,236,129,25,103,0,5,2,-11,0,33272,13,22052,8,12,11,6,10,1,2,1,182,4,15,11,5,10,0,2,1,149,3,12,11,6,10,1,2,1,182,4,15,11,5,10,0,2,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-5
1307000,1,0,Denmark,English,M,1986,18,1031,68,22,1062,0,3,15,358,0,621,25,10,705,0,3,25,78,0,3461,262,10,312,0,26,13,17,0,34,13,22,8,35869,7,32,8,5,33,0,2,4,183,4,25,5,3,27,0,2,5,149,3,59,16,3,18,0,5,4,189,3,32,8,5,33,0,2,4,183,4,25,5,3,27,0,2,5,149,3,59,16,3,18,0,5,4,189,FALSE,-6
2421685,1,0,Portugal,Portuguese,M,1982,23,1006,1359,111,1270,0,12,1,336,0,446,90,17,970,0,5,5,144,0,103803,21221,193,1015,0,110,5,2468,0,33554,13,22207,8,38320,7,32,37,11,36,0,3,1,183,4,21,9,4,31,0,2,2,149,3,322,146,14,32,0,10,2,196,3,32,37,11,36,0,3,1,183,4,21,9,4,31,0,2,2,149,3,322,146,14,32,0,10,2,196,FALSE,-6
4233000,0,0,Cyprus,English,M,1980,26,861,9,5,17,0,2,96,-867,-1,163,5,2,2,1,3,33,7,0,32351,12,22070,8,29,3,2,4,1,1,10,180,3,13,2,1,1,1,2,6,149,3,29,3,2,4,1,1,10,180,3,13,2,1,1,1,2,6,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-6
